x,y,z,vx,vy,vz,rho,press,tipo,mass
23.00049213 , 40.00112469 , 0.00000000 , 0.09062473 , 0.22455658 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00007714 , 41.00132800 , 0.00000000 , 0.00407715 , 0.27052043 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00055271 , 41.99728569 , 0.00000000 , 0.11479040 , -0.55883953 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00009864 , 43.00093683 , 0.00000000 , 0.04028570 , 0.18989639 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.99679924 , 44.00129723 , 0.00000000 , -0.66596925 , 0.28463374 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
22.99600085 , 45.00404415 , 0.00000000 , -0.83379109 , 0.85274635 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00042779 , 46.00202820 , 0.00000000 , 0.11614274 , 0.42486977 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00291675 , 46.99700431 , 0.00000000 , 0.61523503 , -0.62046321 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00301753 , 47.99975079 , 0.00000000 , 0.62254047 , -0.05212945 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00027379 , 49.00375935 , 0.00000000 , 0.06038203 , 0.75376973 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.00437404 , 49.99578568 , 0.00000000 , 0.91288036 , -0.98436681 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99793186 , 6.00105228 , 0.00000000 , -0.45216559 , 0.23790769 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99969668 , 7.00240494 , 0.00000000 , -0.04270799 , 0.52415010 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00341049 , 8.00558988 , 0.00000000 , 0.71655400 , 1.18826781 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00221599 , 9.00570536 , 0.00000000 , 0.39627685 , 1.13213345 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00087727 , 9.99549110 , 0.00000000 , 0.17284779 , -1.03270070 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00099947 , 23.00301079 , 0.00000000 , 0.18785134 , 0.74210482 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99931580 , 24.00093871 , 0.00000000 , -0.18482509 , 0.28195778 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99741902 , 25.00388572 , 0.00000000 , -0.52616918 , 0.79953465 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99897533 , 25.99575378 , 0.00000000 , -0.20971692 , -0.87006583 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99783505 , 27.00037688 , 0.00000000 , -0.43121757 , 0.06858607 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00088324 , 27.99973710 , 0.00000000 , 0.17294113 , -0.05502968 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00316317 , 29.00085504 , 0.00000000 , 0.67567227 , 0.16793273 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99705476 , 29.99738618 , 0.00000000 , -0.62137393 , -0.52935643 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99955255 , 31.00255605 , 0.00000000 , -0.08829901 , 0.52453158 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99772353 , 32.00085441 , 0.00000000 , -0.47928092 , 0.19704897 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00433608 , 33.00344151 , 0.00000000 , 0.90818194 , 0.74321340 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99400004 , 34.00534640 , 0.00000000 , -1.24868273 , 1.12181094 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00120744 , 35.00014024 , 0.00000000 , 0.25553781 , 0.04520021 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99858315 , 35.99965960 , 0.00000000 , -0.28927317 , -0.06675079 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99814691 , 36.99956086 , 0.00000000 , -0.40465905 , -0.09270434 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99964437 , 38.00104906 , 0.00000000 , -0.08257503 , 0.22915265 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00216044 , 39.00391782 , 0.00000000 , 0.46794651 , 0.81735322 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99794650 , 39.99777166 , 0.00000000 , -0.43038570 , -0.44816154 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99851883 , 41.00185105 , 0.00000000 , -0.30806037 , 0.37541481 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00165606 , 41.99920644 , 0.00000000 , 0.35515203 , -0.15748346 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00203101 , 42.99904619 , 0.00000000 , 0.42956743 , -0.20838281 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00087390 , 43.99890594 , 0.00000000 , 0.15880980 , -0.23916514 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00269945 , 44.99807684 , 0.00000000 , 0.55821760 , -0.39836246 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00351622 , 46.00062318 , 0.00000000 , 0.73817175 , 0.12680198 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00074729 , 47.00178269 , 0.00000000 , 0.16672770 , 0.35738340 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99953854 , 47.99576167 , 0.00000000 , -0.06471141 , -0.88192158 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
23.99862302 , 48.99772098 , 0.00000000 , -0.28323739 , -0.49603547 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.00014605 , 50.00310155 , 0.00000000 , 0.05612110 , 0.54372372 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99604481 , 5.99753195 , 0.00000000 , -0.83262081 , -0.50127241 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00307995 , 7.00126076 , 0.00000000 , 0.64480466 , 0.24746573 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00036590 , 7.99755648 , 0.00000000 , 0.08572151 , -0.52308080 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99820032 , 8.99751916 , 0.00000000 , -0.41365258 , -0.59132300 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99930058 , 23.99969928 , 0.00000000 , -0.20266206 , 0.01387412 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99979300 , 25.00181774 , 0.00000000 , -0.06702511 , 0.40329533 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99991492 , 26.00604001 , 0.00000000 , -0.01359876 , 1.26511006 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99788820 , 27.00027125 , 0.00000000 , -0.46114772 , 0.09013932 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99866660 , 27.99954935 , 0.00000000 , -0.28097598 , -0.10796818 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00462324 , 28.99670763 , 0.00000000 , 0.96800966 , -0.69056368 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99845641 , 29.99938079 , 0.00000000 , -0.35494824 , -0.12817179 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99943715 , 30.99958384 , 0.00000000 , -0.12809396 , -0.10267472 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00133029 , 31.99732046 , 0.00000000 , 0.26593201 , -0.55956461 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99655449 , 33.00016049 , 0.00000000 , -0.72683680 , 0.02577138 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00255484 , 33.99686435 , 0.00000000 , 0.51007114 , -0.66146925 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00170871 , 34.99901932 , 0.00000000 , 0.35430356 , -0.21902168 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00299219 , 35.99897207 , 0.00000000 , 0.61382724 , -0.20328225 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99687427 , 37.00077688 , 0.00000000 , -0.65466189 , 0.17182000 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00108757 , 38.00528594 , 0.00000000 , 0.20800766 , 1.12369616 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00204817 , 39.00558904 , 0.00000000 , 0.40979259 , 1.19564424 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99780289 , 40.00025357 , 0.00000000 , -0.48819517 , 0.06369580 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00023512 , 40.99939822 , 0.00000000 , 0.05063205 , -0.12406193 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00015948 , 42.00038569 , 0.00000000 , 0.01783109 , 0.08636429 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00084561 , 42.99841643 , 0.00000000 , 0.18301442 , -0.33961945 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99584367 , 43.99849351 , 0.00000000 , -0.84722443 , -0.33543648 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
24.99972157 , 44.99543388 , 0.00000000 , -0.07257148 , -0.94951898 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00098500 , 45.99843109 , 0.00000000 , 0.21226533 , -0.33949237 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00073996 , 47.00264603 , 0.00000000 , 0.16502391 , 0.54426838 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00412051 , 47.99969730 , 0.00000000 , 0.83633453 , -0.05639665 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00088130 , 48.99601804 , 0.00000000 , 0.15391341 , -0.84110175 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.00379236 , 50.00302942 , 0.00000000 , 0.79705956 , 0.52288662 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99958064 , 5.99778449 , 0.00000000 , -0.11312596 , -0.45029459 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00120320 , 7.00066125 , 0.00000000 , 0.27247004 , 0.14145352 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99986489 , 8.00303556 , 0.00000000 , -0.03264904 , 0.61098089 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00057185 , 8.99684856 , 0.00000000 , 0.12413113 , -0.75750152 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00256800 , 24.00114371 , 0.00000000 , 0.52396400 , 0.34169724 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99691202 , 24.99947032 , 0.00000000 , -0.64162804 , -0.09904375 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00238529 , 25.99880903 , 0.00000000 , 0.50174159 , -0.24981118 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00063393 , 27.00010827 , 0.00000000 , 0.12271449 , 0.02055520 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99901458 , 28.00081221 , 0.00000000 , -0.20698865 , 0.16495603 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99827557 , 28.99826636 , 0.00000000 , -0.36390760 , -0.35890179 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99707073 , 29.99998062 , 0.00000000 , -0.62199541 , -0.03284069 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99791423 , 30.99364541 , 0.00000000 , -0.43790262 , -1.31314086 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99885625 , 32.00439301 , 0.00000000 , -0.23728543 , 0.89794912 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99688971 , 33.00045299 , 0.00000000 , -0.65381550 , 0.11890097 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99960915 , 34.00319998 , 0.00000000 , -0.06150177 , 0.66959964 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99823289 , 35.00048878 , 0.00000000 , -0.35871272 , 0.10949658 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00255752 , 35.99906104 , 0.00000000 , 0.54396059 , -0.20410985 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00172398 , 36.99739968 , 0.00000000 , 0.35883573 , -0.55791957 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99475170 , 37.99631455 , 0.00000000 , -1.10092038 , -0.78063104 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99726343 , 38.99907961 , 0.00000000 , -0.55694385 , -0.20735056 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99401305 , 39.99935280 , 0.00000000 , -1.25507001 , -0.13328621 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00178664 , 41.00166289 , 0.00000000 , 0.36381487 , 0.34729073 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99850856 , 42.00093478 , 0.00000000 , -0.30472199 , 0.20754388 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00096158 , 43.00233196 , 0.00000000 , 0.19465196 , 0.47660666 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00559068 , 43.99683893 , 0.00000000 , 1.15595804 , -0.65268206 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99758466 , 44.99988361 , 0.00000000 , -0.51097256 , -0.02714225 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99943971 , 46.00260654 , 0.00000000 , -0.10012451 , 0.53686566 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00266051 , 46.99866379 , 0.00000000 , 0.55759074 , -0.27430545 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99810823 , 47.99868819 , 0.00000000 , -0.38886318 , -0.28290404 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
25.99336291 , 48.99924245 , 0.00000000 , -1.38587124 , -0.17804299 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.00173250 , 49.99962347 , 0.00000000 , 0.36989052 , -0.18836723 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99613651 , 6.00156392 , 0.00000000 , -0.81252889 , 0.33675241 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00335192 , 6.99995308 , 0.00000000 , 0.70346947 , -0.00329519 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99879392 , 8.00036915 , 0.00000000 , -0.25317598 , 0.06632547 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00409188 , 9.00068282 , 0.00000000 , 0.85659490 , 0.04297797 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99839429 , 23.99912274 , 0.00000000 , -0.31528354 , -0.05126567 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00081663 , 25.00840521 , 0.00000000 , 0.14919943 , 1.76143059 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00100781 , 26.00033016 , 0.00000000 , 0.21930890 , 0.08307808 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99925145 , 26.99538297 , 0.00000000 , -0.15185295 , -0.96465794 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00107622 , 27.99731548 , 0.00000000 , 0.20929130 , -0.57331933 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99395643 , 29.00137530 , 0.00000000 , -1.27113960 , 0.28818959 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99770724 , 30.00332492 , 0.00000000 , -0.49197312 , 0.69051636 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99957302 , 30.99641296 , 0.00000000 , -0.08991281 , -0.73173160 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99908925 , 32.00249304 , 0.00000000 , -0.20344431 , 0.51620893 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00209911 , 33.00229419 , 0.00000000 , 0.44516041 , 0.48571470 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00378685 , 33.99856634 , 0.00000000 , 0.79138898 , -0.28007208 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00157274 , 35.00443975 , 0.00000000 , 0.32495983 , 0.93175156 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00010484 , 36.00311572 , 0.00000000 , 0.02801112 , 0.66332742 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00235544 , 36.99823857 , 0.00000000 , 0.50407397 , -0.37047952 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99655424 , 37.99681930 , 0.00000000 , -0.73598268 , -0.67013685 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00231745 , 38.99988795 , 0.00000000 , 0.48085749 , -0.03208417 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00053605 , 39.99894722 , 0.00000000 , 0.09579913 , -0.22256513 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99723548 , 40.99982751 , 0.00000000 , -0.57013143 , -0.04564474 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00175755 , 41.99830074 , 0.00000000 , 0.37471728 , -0.35205360 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99757408 , 42.99947441 , 0.00000000 , -0.49817306 , -0.12035310 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00080840 , 43.99918353 , 0.00000000 , 0.19175525 , -0.16401372 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99805273 , 45.00304673 , 0.00000000 , -0.41362527 , 0.63927391 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00400564 , 46.00093255 , 0.00000000 , 0.84149159 , 0.20230815 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.00025456 , 47.00055904 , 0.00000000 , 0.08327223 , 0.11251477 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99751931 , 47.99828358 , 0.00000000 , -0.53125993 , -0.34641109 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99813844 , 49.00211337 , 0.00000000 , -0.40663528 , 0.41192956 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
26.99878894 , 49.99799335 , 0.00000000 , -0.24492790 , -0.52209074 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99828441 , 5.99902351 , 0.00000000 , -0.35999663 , -0.18411624 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00009807 , 7.00285392 , 0.00000000 , 0.02809074 , 0.59436089 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99961646 , 8.00050598 , 0.00000000 , -0.07343680 , 0.08799763 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00078435 , 8.99586281 , 0.00000000 , 0.17252050 , -0.97506026 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00080595 , 24.00186810 , 0.00000000 , 0.15941610 , 0.51080802 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99622611 , 24.99973034 , 0.00000000 , -0.78641756 , -0.04914763 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00023891 , 25.99755252 , 0.00000000 , 0.05770638 , -0.51163459 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99833759 , 27.00001687 , 0.00000000 , -0.34804137 , 0.01368100 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99581544 , 28.00114105 , 0.00000000 , -0.88453782 , 0.22662716 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99800908 , 28.99779806 , 0.00000000 , -0.43636455 , -0.45453066 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99624828 , 30.00060218 , 0.00000000 , -0.80551541 , 0.11970523 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00077488 , 30.99618986 , 0.00000000 , 0.16151469 , -0.79878909 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99689843 , 31.99953923 , 0.00000000 , -0.64126018 , -0.10912618 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00270887 , 32.99990465 , 0.00000000 , 0.55595436 , -0.01257416 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00033240 , 33.99862689 , 0.00000000 , 0.09084596 , -0.29450432 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00099739 , 34.99935866 , 0.00000000 , 0.21442311 , -0.13464633 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99718967 , 36.00133034 , 0.00000000 , -0.60445262 , 0.29103635 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00148060 , 37.00057502 , 0.00000000 , 0.31108632 , 0.11359620 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99978294 , 37.99832756 , 0.00000000 , -0.05964551 , -0.35079889 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99945199 , 38.99897623 , 0.00000000 , -0.11648390 , -0.18782565 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00006406 , 40.00563607 , 0.00000000 , 0.01344408 , 1.16751041 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99960813 , 41.00013695 , 0.00000000 , -0.08209403 , 0.04318691 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00167422 , 41.99860574 , 0.00000000 , 0.33707948 , -0.27653498 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00109224 , 43.00013793 , 0.00000000 , 0.20492810 , 0.01830818 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00128917 , 43.99969867 , 0.00000000 , 0.25522805 , -0.06539114 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99774538 , 44.99969542 , 0.00000000 , -0.48772362 , -0.04785263 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00194681 , 46.00163646 , 0.00000000 , 0.41159603 , 0.33788153 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00683360 , 47.00078110 , 0.00000000 , 1.42463044 , 0.16456021 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99522877 , 47.99957938 , 0.00000000 , -1.01961995 , -0.09266896 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
27.99996354 , 48.99453282 , 0.00000000 , -0.00464355 , -1.17273080 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.00045943 , 49.99549079 , 0.00000000 , 0.06933236 , -1.07709699 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00338733 , 5.99992592 , 0.00000000 , 0.69834559 , -0.00125043 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.99895410 , 7.00113913 , 0.00000000 , -0.22080851 , 0.23310130 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00342155 , 7.99857440 , 0.00000000 , 0.71712119 , -0.30066459 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.99871181 , 9.00155699 , 0.00000000 , -0.26484597 , 0.22374508 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00350532 , 23.99888287 , 0.00000000 , 0.73767922 , -0.13309858 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00028668 , 24.99990797 , 0.00000000 , 0.03809550 , -0.01016751 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00197084 , 25.99982786 , 0.00000000 , 0.39356999 , -0.03585381 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00554474 , 26.99984333 , 0.00000000 , 1.14554948 , -0.03709998 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.99550926 , 27.99914873 , 0.00000000 , -0.95348676 , -0.19153310 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.99903799 , 28.99618100 , 0.00000000 , -0.20164979 , -0.80432468 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00006879 , 29.99841227 , 0.00000000 , -0.00460673 , -0.34810122 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00137277 , 30.99846469 , 0.00000000 , 0.28422442 , -0.32652889 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00300006 , 32.00003339 , 0.00000000 , 0.62448979 , 0.02630647 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00015367 , 33.00812127 , 0.00000000 , 0.04849275 , 1.68756125 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00345539 , 33.99850393 , 0.00000000 , 0.71614314 , -0.28609095 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00050390 , 34.99919881 , 0.00000000 , 0.10995527 , -0.17113805 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.99930134 , 36.00062557 , 0.00000000 , -0.15679740 , 0.11983644 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.99939672 , 36.99762168 , 0.00000000 , -0.12621910 , -0.49127476 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
28.99904718 , 38.00085754 , 0.00000000 , -0.20340956 , 0.16882287 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
29.00147253 , 38.99952408 , 0.00000000 , 0.31362152 , -0.10199029 , 0.00000000 , 0.00000000 , 0.00000000 , 1, 1.00000000 
